game,date,Tm,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,opp,sp h,sp a,result and moneyline,ou
152,Friday Sep 20,WSN,W,6,4,,84-68,2,9.5,Sanchez,Dugger,Hudson,3:13,N,12775,1.11,+, @ MIA,Anibal Sanchez (R),Robert Dugger (R),W -228,O 9
151,Wednesday Sep 18,WSN,L,1,5,,83-68,2,9,Wainwright,Scherzer,Martinez,2:55,D,37669,1.17,-, @ STL,Max Scherzer (R),Adam Wainwright (R),L -159,U 8
150,Tuesday Sep 17,WSN,W,6,2,,83-67,2,9,Corbin,Mikolas,Hudson,3:21,N,44061,1.42,+, @ STL,Patrick Corbin (L),Miles Mikolas (R),W 105,P 8
149,Monday Sep 16,WSN,L,2,4,,82-67,2,10,Hudson,Doolittle,Martinez,3:04,N,42812,0.98,-, @ STL,Stephen Strasburg (R),Dakota Hudson (R),L -139,U 8
148,Sunday Sep 15,WSN,W,7,0,,82-66,2,9.5,Sanchez,Fried,,3:03,D,29350,1.02,+, ATL,Anibal Sanchez (R),Max Fried (L),W 109,U 10.5
147,Saturday Sep 14,WSN,L,1,10,,81-66,2,10.5,Foltynewicz,Suero,,3:29,D,39664,0.7,--, ATL,Austin Voth (R),Mike Foltynewicz (R),L -108,O 10.5
146,Friday Sep 13,WSN,L,0,5,,81-65,2,9.5,Soroka,Scherzer,,3:16,N,39730,0.62,-, ATL,Max Scherzer (R),Mike Soroka (R),L -153,U 8.5
145,Thursday Sep 12,WSN,W,12,6,,81-64,2,8.5,Corbin,Gibson,,3:45,N,19167,0.66,++, @ MIN,Patrick Corbin (L),Kyle Gibson (R),W -132,O 9
144,Wednesday Sep 11,WSN,W,6,2,,80-64,2,9.5,Strasburg,Perez,,3:12,N,20062,0.86,+, @ MIN,Stephen Strasburg (R),Martin Perez (L),W -147,U 9.5
143,Tuesday Sep 10,WSN,L,0,5,,79-64,2,9.5,Berrios,Sanchez,,2:32,N,24813,0.72,-, @ MIN,Anibal Sanchez (R),Jose Berrios (R),L 121,U 10.5
142,Sunday Sep 8,WSN,W,9,4,,79-63,2,9,Scherzer,Soroka,,3:16,D,31789,0.94,+, @ ATL,Max Scherzer (R),Mike Soroka (R),W -124,O 8.5
141,Saturday Sep 7,WSN,L,4,5,,78-63,2,10,Teheran,Voth,Melancon,3:29,N,40467,0.84,----, @ ATL,Austin Voth (R),Julio Teheran (R),L 119,U 10.5
140,Friday Sep 6,WSN,L,3,4,,78-62,2,9,Keuchel,Corbin,Greene,3:20,N,37181,0.83,---, @ ATL,Patrick Corbin (L),Dallas Keuchel (L),L -105,U 9
139,Thursday Sep 5,WSN,L,2,4,,78-61,2,8,Fried,Strasburg,,2:57,N,28831,0.9,--, @ ATL,Stephen Strasburg (R),Max Fried (L),L -109,U 9.5
138,Wednesday Sep 4,WSN,L,4,8,,78-60,2,7,Wheeler,Sanchez,,3:24,D,20237,0.69,-, NYM,Anibal Sanchez (R),Zack Wheeler (R),L -106,O 10
137,Tuesday Sep 3,WSN,W-wo,11,10,,78-59,2,6.5,Guerra,Diaz,,3:17,N,20759,0.77,+, NYM,Max Scherzer (R),Jacob deGrom (R),W -114,O 7.5
136,Monday Sep 2,WSN,L,3,7,,77-59,2,6.5,Syndergaard,Ross,,3:08,D,25329,0.75,-, NYM,Joe Ross (R),Noah Syndergaard (R),L -102,P 10
